fecha;hora;id_alumno;nro_curso;tipo
9/13/2023;04:41:12;5242;9314;E
9/13/2023;05:52:04;4258;9302;E
9/14/2023;11:42:43;5465;9359;I
9/14/2023;03:27:34;5380;9410;E
9/14/2023;03:27:38;5380;9287;E
9/14/2023;03:27:42;5380;9277;E
9/15/2023;01:21:45;5518;9390;I
9/15/2023;02:23:22;5030;9373;E
9/18/2023;01:21:19;5630;9407;E
9/18/2023;01:21:22;5630;9287;E
9/18/2023;01:21:25;5630;9249;E
9/18/2023;05:38:31;4749;9185;E
9/19/2023;01:13:52;5401;9406;E
9/19/2023;03:12:27;5216;9189;E
9/19/2023;03:12:30;5216;9186;E
9/20/2023;01:46:57;5467;9200;E
9/20/2023;01:46:59;5467;9326;E
9/20/2023;01:47:02;5467;9411;E
9/20/2023;06:51:12;4814;9377;E
9/20/2023;07:05:43;5468;9191;E
9/20/2023;07:05:47;5468;9207;E
9/20/2023;07:05:49;5468;9358;E
9/20/2023;07:05:53;5468;9368;E
9/21/2023;11:24:07;5211;9182;E
9/21/2023;11:28:12;4968;9331;E
9/22/2023;11:50:20;5410;9377;E
9/22/2023;01:28:31;5316;9198;E
9/22/2023;05:53:54;5626;9377;E
9/22/2023;05:53:57;5626;9383;E
9/22/2023;05:54:00;5626;9236;E
9/22/2023;05:54:03;5626;9343;E
8/14/2023;10:18:42;5212;9209;I
8/14/2023;10:18:50;5212;9308;E
8/14/2023;10:31:06;4853;9340;I
8/14/2023;10:42:14;5248;9406;I
8/14/2023;11:08:13;5580;9383;I
8/14/2023;11:39:48;4510;9224;I
8/14/2023;12:14:01;4564;9230;E
8/14/2023;12:53:27;5182;9280;I
8/14/2023;12:58:38;3835;9327;I
8/14/2023;01:02:25;4510;9339;I
8/14/2023;01:10:03;5534;9259;I
8/14/2023;02:03:54;5416;9189;E
8/14/2023;02:03:57;5416;9388;E
8/14/2023;02:21:56;4930;9340;I
8/14/2023;02:27:39;4930;9328;E
8/14/2023;03:11:29;4800;9195;I
8/14/2023;04:38:24;3884;9345;E
8/14/2023;05:02:27;5175;9340;I
8/14/2023;05:02:32;5175;9328;E
8/14/2023;05:19:40;5406;9241;I
8/14/2023;05:21:11;5406;9226;I
8/14/2023;05:23:07;4297;9378;E
8/14/2023;05:23:12;4297;9375;E
8/14/2023;06:14:57;5360;9328;E
8/14/2023;06:15:20;5360;9340;I
8/15/2023;09:40:22;5523;9350;E
8/15/2023;10:11:16;5418;9233;E
8/15/2023;11:27:56;5480;9316;I
8/15/2023;11:28:25;5390;9353;I
8/15/2023;01:02:49;5429;9312;I
8/15/2023;02:24:16;5434;9285;I
8/15/2023;02:29:55;4566;9173;I
8/15/2023;02:33:23;5137;9209;E
8/15/2023;02:38:20;5490;9207;I
8/15/2023;02:45:30;3732;9165;E
8/15/2023;03:12:47;5237;9318;I
8/15/2023;03:21:13;5237;9318;E
8/15/2023;03:23:25;5237;9256;I
8/15/2023;04:11:34;5104;9224;I
8/15/2023;06:04:50;5375;9189;I
8/15/2023;06:27:56;5307;9311;I
8/15/2023;06:54:11;5434;9285;E
8/15/2023;07:05:03;5561;9250;E
8/15/2023;07:07:24;5561;9210;I
8/15/2023;10:48:58;5631;9377;I
8/15/2023;10:49:15;5631;9411;I
8/15/2023;10:49:38;5631;9250;I
8/15/2023;10:56:51;5631;9285;I
8/16/2023;11:16:33;5562;9402;I
8/16/2023;11:16:39;5562;9250;E
8/16/2023;11:25:34;5526;9278;E
8/16/2023;11:47:11;4994;9403;I
8/16/2023;01:32:41;4520;9261;E
8/16/2023;01:48:10;5476;9326;E
8/16/2023;02:11:12;5476;9282;I
8/16/2023;02:42:14;4853;9328;E
8/16/2023;02:54:15;5081;9284;E
8/16/2023;02:54:22;5081;9284;I
8/16/2023;03:36:46;5606;9377;I
8/16/2023;04:45:40;4726;9212;E
8/16/2023;04:45:44;4726;9340;E
8/16/2023;05:47:39;4626;9328;E
8/16/2023;05:48:50;4626;9340;I
8/16/2023;05:50:46;5589;9216;I
8/16/2023;06:53:57;5631;9278;E
8/16/2023;06:55:00;5631;9377;I
8/17/2023;11:03:06;4932;9224;I
8/17/2023;11:03:14;4932;9197;E
8/17/2023;01:16:06;2375;9288;E
8/17/2023;01:16:23;2375;9301;I
8/17/2023;01:39:07;5229;9340;I
8/18/2023;11:08:29;5570;9382;I
8/18/2023;11:08:35;5570;9301;E
8/18/2023;11:41:57;5076;9401;I
8/18/2023;12:57:04;5624;9377;I
8/18/2023;02:33:19;5490;9207;E
8/18/2023;05:18:40;718;9209;I
8/18/2023;05:33:14;5018;9298;E
8/18/2023;06:19:36;5018;9412;I
8/22/2023;11:52:09;5226;9390;E
8/22/2023;11:52:59;5226;9375;I
8/22/2023;12:25:27;4728;9295;E
8/22/2023;01:03:22;5183;9211;I
8/22/2023;01:05:22;5086;9172;I
8/22/2023;01:35:10;5187;9209;I
8/22/2023;01:35:14;5006;9210;I
8/22/2023;01:35:25;5006;9220;E
8/22/2023;01:36:27;5006;9210;E
8/22/2023;01:36:34;5006;9210;I
8/22/2023;01:52:33;5006;9210;E
8/22/2023;02:10:47;4986;9224;I
8/22/2023;02:27:55;5137;9357;I
8/22/2023;02:30:14;4833;9258;I
8/22/2023;02:33:17;5137;9418;I
8/22/2023;02:36:32;4258;9265;E
8/22/2023;02:37:42;5479;9237;I
8/22/2023;02:37:51;5479;9191;E
8/22/2023;02:39:25;5230;9224;I
8/22/2023;05:10:13;5389;9355;I
8/22/2023;06:18:25;5216;9200;E
8/22/2023;06:39:12;5183;9237;E
8/22/2023;06:39:58;5183;9371;I
8/22/2023;06:41:09;4287;9258;I
8/23/2023;10:09:17;4728;9296;I
8/23/2023;11:13:10;5492;9329;I
8/23/2023;11:49:32;4958;9260;E
8/23/2023;11:49:48;4958;9224;I
8/23/2023;11:50:35;5236;9213;E
8/23/2023;01:00:59;4950;9260;I
8/23/2023;02:14:54;5606;9291;E
8/23/2023;02:38:30;5384;9308;I
8/23/2023;03:27:53;5328;9300;E
8/23/2023;03:28:15;5328;9224;I
8/23/2023;05:22:08;5583;9250;E
8/23/2023;05:39:27;4645;9327;I
8/23/2023;05:40:06;4645;9327;E
8/23/2023;05:40:17;4645;9327;I
8/23/2023;05:46:54;5583;9249;I
8/23/2023;06:30:08;5218;9406;I
8/24/2023;11:56:11;4567;9319;I
8/24/2023;12:32:03;5281;9264;E
8/24/2023;01:15:50;5060;9411;I
8/24/2023;01:28:13;4158;9213;I
8/24/2023;01:28:28;4158;9338;E
8/24/2023;03:22:50;4158;9235;I
8/24/2023;03:23:32;4158;9213;E
8/24/2023;05:39:08;4627;9335;E
8/24/2023;05:39:10;4627;9262;E
8/24/2023;06:43:22;5621;9383;I
8/9/2023;12:39:46;5509;9282;I
8/9/2023;12:40:03;5509;9266;E
8/9/2023;12:40:35;5509;9267;I
8/9/2023;12:40:36;5574;9287;I
8/9/2023;12:42:57;5519;9250;I
8/9/2023;12:43:39;5460;9277;I
8/9/2023;12:43:55;5460;9279;I
8/9/2023;12:44:12;5460;9171;I
8/9/2023;12:44:52;5519;9309;I
8/9/2023;12:45:25;5454;9277;I
8/9/2023;12:45:30;5595;9279;I
8/9/2023;12:45:40;5454;9279;I
8/9/2023;12:45:51;5595;9249;I
8/9/2023;12:46:00;5454;9242;I
8/9/2023;12:47:18;5454;9329;I
8/9/2023;12:47:20;5398;9274;I
8/9/2023;12:47:25;5586;9358;I
8/9/2023;12:47:43;5398;9277;I
8/9/2023;12:48:01;5398;9279;I
8/9/2023;12:48:02;5586;9191;I
8/9/2023;12:49:04;5586;9383;I
8/9/2023;12:50:14;5398;9329;I
8/9/2023;12:52:21;5506;9345;I
8/9/2023;12:52:36;5506;9297;I
8/9/2023;12:52:54;5506;9292;I
8/9/2023;12:52:56;5607;9191;I
8/9/2023;12:53:54;5506;9390;I
8/9/2023;12:54:24;5506;9372;I
8/9/2023;12:55:14;5625;9270;I
8/9/2023;12:55:37;5511;9278;I
8/9/2023;12:55:38;5625;9358;I
8/9/2023;12:56:22;5625;9236;I
8/9/2023;12:57:12;5463;9308;I
8/9/2023;12:57:35;5426;9279;I
8/9/2023;12:57:50;5426;9277;I
8/9/2023;12:58:23;5463;9272;I
8/9/2023;12:59:00;5375;9287;I
8/9/2023;12:59:17;5375;9249;I
8/9/2023;12:59:31;5426;9390;I
8/9/2023;01:00:43;5563;9368;I
8/9/2023;01:00:44;5426;9233;I
8/9/2023;01:01:15;5375;9308;I
8/9/2023;01:01:36;5563;9250;I
8/9/2023;01:02:05;5563;9358;I
8/9/2023;01:02:09;5594;9358;I
8/9/2023;01:02:28;5594;9368;I
8/9/2023;01:03:06;5463;9277;I
8/9/2023;01:03:23;5463;9279;I
8/9/2023;01:03:56;5594;9193;I
8/9/2023;01:04:12;5537;9191;I
8/9/2023;01:04:35;5594;9236;I
8/9/2023;01:05:55;5537;9368;I
8/9/2023;01:06:17;5614;9358;I
8/9/2023;01:06:50;5614;9368;I
8/9/2023;01:08:15;5493;9249;I
8/9/2023;01:09:24;5608;9383;I
8/9/2023;01:09:47;5466;9278;I
8/9/2023;01:09:58;5493;9309;I
8/9/2023;01:10:13;5537;9358;I
8/9/2023;01:11:13;5608;9191;I
8/9/2023;01:11:14;5539;9236;I
8/9/2023;01:13:02;5409;9285;I
8/9/2023;01:13:18;5582;9249;I
8/9/2023;01:13:25;5608;9350;I
8/9/2023;01:13:25;5539;9343;I
8/9/2023;01:13:26;5409;9311;I
8/9/2023;01:13:36;5582;9287;I
8/9/2023;01:13:42;5539;9383;I
8/9/2023;01:13:56;5539;9377;I
8/9/2023;01:14:11;5409;9287;I
8/9/2023;01:15:00;5582;9250;I
8/9/2023;01:15:22;5600;9358;I
8/9/2023;01:15:34;5582;9227;I
8/9/2023;01:16:14;5603;9249;I
8/9/2023;01:16:28;5600;9236;I
8/9/2023;01:16:31;5603;9287;I
8/9/2023;01:16:49;5600;9368;I
8/9/2023;01:17:14;5452;9397;I
8/9/2023;01:17:30;5422;9368;I
8/9/2023;01:17:39;5603;9168;I
8/9/2023;01:18:40;5600;9180;I
8/9/2023;01:18:58;5598;9358;I
8/9/2023;01:19:26;5598;9236;I
8/9/2023;01:20:28;5598;9360;I
8/9/2023;01:21:03;5492;9281;I
8/9/2023;01:21:31;5598;9368;I
8/9/2023;01:21:36;5598;9360;E
8/9/2023;01:21:37;5422;9233;I
8/9/2023;01:21:38;5492;9311;I
8/9/2023;01:22:00;5492;9266;I
8/9/2023;01:22:09;5598;9207;I
8/9/2023;01:22:21;5492;9271;I
8/9/2023;01:22:33;5422;9346;I
8/9/2023;01:23:04;5325;9390;I
8/9/2023;01:23:22;5325;9294;I
8/9/2023;01:23:37;5325;9297;I
8/9/2023;01:26:12;5588;9358;I
8/9/2023;01:26:48;5416;9189;I
8/9/2023;01:27:08;5588;9272;I
8/9/2023;01:27:35;5416;9388;I
8/9/2023;01:27:35;5512;9368;I
8/9/2023;01:27:38;5588;9250;I
8/9/2023;01:28:06;5588;9368;I
8/9/2023;01:28:31;5548;9383;I
8/9/2023;01:28:49;5548;9377;I
8/9/2023;01:30:02;5548;9184;I
8/9/2023;01:31:09;5512;9311;I
8/9/2023;01:32:44;5593;9273;I
8/9/2023;01:32:45;5611;9377;I
8/9/2023;01:33:36;5610;9383;I
8/9/2023;01:33:45;5611;9383;I
8/9/2023;01:33:48;5541;9377;I
8/9/2023;01:34:07;5541;9383;I
8/9/2023;01:34:12;5611;9236;I
8/9/2023;01:34:42;5541;9250;I
8/9/2023;01:35:18;5523;9346;I
8/9/2023;01:35:34;5523;9345;I
8/9/2023;01:35:44;5611;9180;I
8/9/2023;01:37:42;5523;9350;I
8/9/2023;01:38:03;5568;9250;I
8/9/2023;01:38:24;5568;9278;I
8/9/2023;01:38:43;5568;9287;I
8/9/2023;01:38:47;5623;9358;I
8/9/2023;01:38:53;5523;9390;I
8/9/2023;01:39:23;5623;9368;I
8/9/2023;01:39:24;5572;9297;I
8/9/2023;01:39:34;5568;9309;I
8/9/2023;01:39:44;5572;9294;I
8/9/2023;01:40:02;5572;9390;I
8/9/2023;01:40:10;5400;9346;I
8/9/2023;01:40:26;5400;9345;I
8/9/2023;01:40:44;5623;9250;I
8/9/2023;01:40:48;5572;9372;I
8/9/2023;01:41:08;5623;9191;I
8/9/2023;01:41:13;5400;9292;I
8/9/2023;01:42:05;5568;9368;I
8/9/2023;01:42:06;5572;9227;I
8/9/2023;01:42:33;5569;9278;I
8/9/2023;01:43:28;5569;9309;I
8/9/2023;01:44:19;5569;9285;I
8/9/2023;01:45:21;5468;9358;I
8/9/2023;01:45:54;5390;9346;I
8/9/2023;01:45:55;5468;9368;I
8/9/2023;01:46:09;5433;9226;I
8/9/2023;01:46:18;5617;9358;I
8/9/2023;01:46:37;5433;9311;I
8/9/2023;01:46:47;5617;9368;I
8/9/2023;01:46:52;5390;9372;I
8/9/2023;01:47:13;5433;9267;I
8/9/2023;01:47:35;5390;9383;I
8/9/2023;01:48:17;5433;9270;I
8/9/2023;01:48:21;5468;9236;I
8/9/2023;01:49:21;5147;9277;I
8/9/2023;01:49:37;5147;9250;I
8/9/2023;01:50:08;5617;9236;I
8/9/2023;01:52:37;5564;9250;I
8/9/2023;01:53:10;5564;9278;I
8/9/2023;01:53:17;5602;9278;I
8/9/2023;01:53:28;5464;9189;I
8/9/2023;01:53:44;5564;9309;I
8/9/2023;01:53:46;5408;9297;I
8/9/2023;01:54:06;5408;9294;I
8/9/2023;01:54:29;5408;9292;I
8/9/2023;01:54:43;5439;9281;I
8/9/2023;01:54:45;5408;9390;I
8/9/2023;01:55:03;5408;9372;I
8/9/2023;01:55:05;5439;9266;I
8/9/2023;01:56:08;5464;9287;I
8/9/2023;01:56:54;5439;9270;I
8/9/2023;01:57:01;5464;9207;I
8/9/2023;01:57:12;5380;9277;I
8/9/2023;01:57:38;5380;9287;I
8/9/2023;01:58:53;5439;9311;I
8/9/2023;01:59:08;5478;9180;I
8/9/2023;01:59:41;5513;9311;I
8/9/2023;01:59:49;5478;9281;I
8/9/2023;01:59:59;5513;9309;I
8/9/2023;02:00:25;5478;9311;I
8/9/2023;02:00:49;5478;9308;I
8/9/2023;02:00:54;5578;9278;I
8/9/2023;02:01:08;5478;9308;E
8/9/2023;02:01:23;5549;9358;I
8/9/2023;02:01:36;5478;9308;I
8/9/2023;02:01:46;5241;9189;I
8/9/2023;02:02:24;5549;9371;I
8/9/2023;02:02:27;5241;9346;I
8/9/2023;02:02:40;5241;9345;I
8/9/2023;02:06:02;5583;9250;I
8/9/2023;02:07:01;5558;9250;I
8/9/2023;02:07:23;5629;9287;I
8/9/2023;02:07:27;5558;9358;I
8/9/2023;02:08:03;5583;9368;I
8/9/2023;02:08:33;5558;9248;I
8/9/2023;02:08:35;5629;9236;I
8/9/2023;02:09:10;5558;9309;I
8/9/2023;02:10:48;5629;9291;I
8/9/2023;02:11:01;5621;9270;I
8/9/2023;02:11:14;5557;9250;I
8/9/2023;02:11:27;5585;9250;I
8/9/2023;02:11:34;5621;9278;I
8/9/2023;02:11:40;5557;9278;I
8/9/2023;02:11:41;5585;9250;E
8/9/2023;02:11:54;5557;9309;I
8/9/2023;02:12:31;5621;9309;I
8/9/2023;02:12:33;5585;9278;I
8/9/2023;02:13:45;5585;9383;I
8/9/2023;02:14:41;5585;9273;I
8/9/2023;02:15:19;5553;9227;I
8/9/2023;02:15:36;5553;9383;I
8/9/2023;02:15:54;5508;9278;I
8/9/2023;02:16:11;5508;9368;I
8/9/2023;02:16:17;5521;9277;I
8/9/2023;02:16:58;5508;9308;I
8/9/2023;02:17:19;5521;9279;I
8/9/2023;02:17:48;5508;9317;I
8/9/2023;02:17:49;5349;9297;I
8/9/2023;02:18:10;5349;9297;E
8/9/2023;02:18:11;5521;9308;I
8/9/2023;02:18:29;5349;9377;I
8/9/2023;02:18:31;5378;9252;I
8/9/2023;02:18:54;5349;9294;I
8/9/2023;02:19:25;5526;9179;I
8/9/2023;02:19:43;5349;9343;I
8/9/2023;02:20:19;5378;9278;I
8/9/2023;02:21:09;4482;9281;I
8/9/2023;02:21:40;4482;9311;I
8/9/2023;02:22:11;5542;9377;I
8/9/2023;02:22:17;4482;9329;I
8/9/2023;02:23:05;5362;9227;I
8/9/2023;02:23:25;5362;9346;I
8/9/2023;02:23:31;5526;9278;I
8/9/2023;02:23:46;4482;9360;I
8/9/2023;02:23:49;5362;9226;I
8/9/2023;02:23:53;5542;9377;E
8/9/2023;02:25:14;5222;9277;I
8/9/2023;02:25:42;5222;9281;I
8/9/2023;02:25:48;5445;9311;I
8/9/2023;02:25:54;5453;9278;I
8/9/2023;02:26:40;5222;9222;I
8/9/2023;02:27:09;5453;9191;I
8/9/2023;02:27:14;5222;9267;I
8/9/2023;02:27:29;4796;9329;I
8/9/2023;02:27:32;5445;9236;I
8/9/2023;02:30:34;5412;9278;I
8/9/2023;02:31:20;5571;9377;I
8/9/2023;02:31:41;5571;9383;I
8/9/2023;02:32:02;5571;9236;I
8/9/2023;02:32:52;5571;9227;I
8/9/2023;02:32:54;5412;9178;I
8/9/2023;02:33:28;5237;9317;I
8/9/2023;02:33:29;5421;9180;I
8/9/2023;02:34:23;5421;9267;I
8/9/2023;02:34:29;5604;9278;I
8/9/2023;02:34:51;5421;9311;I
8/9/2023;02:36:01;5604;9170;I
8/9/2023;02:36:40;5606;9191;I
8/9/2023;02:36:40;5604;9274;I
8/9/2023;02:36:56;5073;9371;I
8/9/2023;02:37:51;5606;9291;I
8/9/2023;02:39:55;5599;9191;I
8/9/2023;02:40:12;5515;9311;I
8/9/2023;02:40:17;5599;9377;I
8/9/2023;02:40:28;5366;9297;I
8/9/2023;02:40:35;5599;9383;I
8/9/2023;02:40:50;5515;9226;I
8/9/2023;02:41:28;5599;9227;I
8/9/2023;02:42:00;5515;9248;I
8/9/2023;02:42:34;5515;9267;I
8/9/2023;02:42:49;5366;9229;I
8/9/2023;02:43:42;5449;9311;I
8/9/2023;02:45:07;5410;9377;I
8/9/2023;02:45:10;5438;9170;I
8/9/2023;02:45:29;5438;9179;I
8/9/2023;02:45:48;5438;9279;I
8/9/2023;02:45:59;5194;9172;I
8/9/2023;02:49:12;5577;9278;I
8/9/2023;02:49:52;5577;9395;I
8/9/2023;02:50:25;5618;9383;I
8/9/2023;02:52:23;5618;9377;I
8/9/2023;02:52:29;5438;9297;I
8/9/2023;02:52:47;5618;9191;I
8/9/2023;02:55:47;5098;9169;I
8/9/2023;02:56:15;5098;9199;I
8/9/2023;02:57:15;5098;9311;I
8/9/2023;03:12:00;5587;9226;I
8/9/2023;03:13:48;5587;9267;I
8/9/2023;03:14:47;5587;9170;I
8/9/2023;03:15:59;5587;9401;I
8/9/2023;03:17:50;5587;9329;I
8/9/2023;03:18:19;5587;9279;I
8/9/2023;03:28:28;5527;9294;I
8/9/2023;03:28:49;5527;9297;I
8/9/2023;03:29:27;5527;9390;I
8/9/2023;03:29:51;5527;9227;I
8/9/2023;03:30:49;5527;9372;I
8/9/2023;03:33:54;5518;9294;I
8/9/2023;03:34:11;5518;9297;I
8/9/2023;03:34:48;5518;9169;I
8/9/2023;03:36:08;5518;9267;I
8/9/2023;03:40:10;5383;9281;I
8/9/2023;03:41:37;5383;9311;I
8/9/2023;03:43:46;5456;9281;I
8/9/2023;03:44:42;5456;9266;I
8/9/2023;03:45:28;5456;9170;I
8/9/2023;03:46:51;5514;9274;I
8/9/2023;03:47:18;5514;9346;I
8/9/2023;03:50:49;5514;9345;I
8/9/2023;03:51:26;5514;9345;E
8/9/2023;03:51:31;5514;9346;E
8/9/2023;04:08:56;5370;9266;I
8/9/2023;04:18:42;5371;9266;I
8/9/2023;04:45:30;5292;9190;I
8/9/2023;04:45:42;5292;9197;E
8/9/2023;04:54:10;5245;9354;I
8/9/2023;04:56:02;4920;9354;I
8/9/2023;05:12:45;5226;9385;I
8/9/2023;05:25:21;5029;9297;I
8/9/2023;05:32:50;4920;9172;I
8/9/2023;05:32:59;4920;9318;E
8/9/2023;05:37:29;4932;9197;I
8/9/2023;05:38:07;5226;9385;E
8/9/2023;05:43:50;4932;9367;E
8/9/2023;06:05:25;4477;9399;E
8/9/2023;06:06:38;4098;9308;I
8/9/2023;06:06:42;4477;9295;I
8/9/2023;07:00:41;5030;9288;I
8/9/2023;07:20:30;4855;9244;E
8/9/2023;07:20:34;5586;9244;I
8/9/2023;07:27:40;5412;9367;I
8/10/2023;10:37:07;5384;9404;I
8/10/2023;10:37:51;5393;9403;I
8/10/2023;10:37:59;5393;9189;E
8/10/2023;10:39:44;5467;9404;I
8/10/2023;10:41:12;5430;9404;I
8/10/2023;10:48:06;5427;9408;I
8/10/2023;10:48:31;5446;9404;I
8/10/2023;10:48:56;5446;9408;I
8/10/2023;10:49:28;4482;9405;I
8/10/2023;10:51:28;5375;9403;I
8/10/2023;10:53:12;4808;9295;I
8/10/2023;10:54:26;5508;9404;I
8/10/2023;10:54:53;5241;9403;I
8/10/2023;10:55:58;5478;9404;I
8/10/2023;10:59:01;5371;9408;I
8/10/2023;11:03:15;4808;9295;E
8/10/2023;11:08:09;5405;9405;I
8/10/2023;11:08:29;5532;9405;I
8/10/2023;11:12:44;5401;9406;I
8/10/2023;11:16:48;5464;9403;I
8/10/2023;11:19:15;5529;9254;E
8/10/2023;11:19:18;5529;9250;E
8/10/2023;11:19:23;5529;9249;E
8/10/2023;11:19:25;5529;9287;E
8/10/2023;11:23:56;5311;9403;I
8/10/2023;11:24:45;5434;9408;I
8/10/2023;11:26:01;1008;9249;I
8/10/2023;11:26:13;1008;9287;I
8/10/2023;11:29:32;5498;9405;I
8/10/2023;11:31:20;5463;9403;I
8/10/2023;11:34:12;5376;9404;I
8/10/2023;11:34:28;5376;9406;I
8/10/2023;11:37:58;1008;9407;I
8/10/2023;11:49:55;5456;9403;I
8/10/2023;11:53:38;5592;9200;I
8/10/2023;12:00:37;5434;9359;I
8/10/2023;12:02:08;5404;9217;I
8/10/2023;12:02:27;5404;9219;I
8/10/2023;12:04:00;5406;9217;I
8/10/2023;12:04:34;5406;9217;E
8/10/2023;12:13:25;5629;9249;I
8/10/2023;12:18:12;5495;9219;I
8/10/2023;12:18:46;5542;9358;I
8/10/2023;12:23:06;5585;9320;I
8/10/2023;12:24:23;5371;9364;I
8/10/2023;12:24:31;5526;9250;I
8/10/2023;12:24:52;5371;9359;I
8/10/2023;12:25:18;5371;9266;E
8/10/2023;12:27:19;5237;9358;I
8/10/2023;12:30:58;5587;9408;I
8/10/2023;12:33:14;5604;9250;I
8/10/2023;12:33:42;5456;9408;I
8/10/2023;12:36:26;5577;9250;I
8/10/2023;12:42:04;5609;9320;I
8/10/2023;12:43:10;5609;9358;I
8/10/2023;12:46:04;5628;9249;I
8/10/2023;12:47:52;5628;9236;I
8/10/2023;12:50:02;5518;9405;I
8/10/2023;12:51:10;5456;9311;I
8/10/2023;12:58:13;5348;9401;E
8/10/2023;01:03:05;5290;9205;I
8/10/2023;01:16:30;5537;9409;I
8/10/2023;01:18:47;5444;9408;I
8/10/2023;01:22:46;5541;9407;I
8/10/2023;01:27:11;5563;9407;I
8/10/2023;01:28:19;5564;9407;I
8/10/2023;01:29:25;4885;9381;E
8/10/2023;01:29:56;4885;9380;I
8/10/2023;01:31:07;5568;9409;I
8/10/2023;01:33:51;5375;9409;I
8/10/2023;01:36:35;5380;9410;I
8/10/2023;01:38:21;4796;9410;I
8/10/2023;01:42:00;5521;9410;I
8/10/2023;01:44:46;5273;9375;I
8/10/2023;01:45:08;5273;9231;I
8/10/2023;01:45:26;5273;9388;E
8/10/2023;01:45:28;5273;9190;E
8/10/2023;01:48:08;5296;9205;I
8/10/2023;02:09:25;5587;9236;I
8/10/2023;02:43:06;5237;9358;E
8/10/2023;02:50:01;5222;9406;I
8/10/2023;02:50:43;5509;9404;I
8/10/2023;02:52:44;5509;9277;I
8/10/2023;02:59:48;4711;9340;I
8/10/2023;03:20:48;3732;9406;I
8/10/2023;03:51:18;4568;9384;I
8/10/2023;04:02:27;5577;9226;I
8/10/2023;04:27:10;5304;9390;I
8/10/2023;04:27:39;5304;9345;I
8/10/2023;04:27:56;5304;9346;I
8/10/2023;04:48:46;5078;9389;I
8/10/2023;05:24:32;5592;9411;I
8/10/2023;05:27:23;5451;9413;I
8/10/2023;05:28:20;5604;9287;I
8/10/2023;05:28:53;5542;9411;I
8/10/2023;05:29:25;5366;9411;I
8/10/2023;05:29:45;5246;9411;I
8/10/2023;05:30:44;5237;9411;I
8/10/2023;05:32:20;5628;9411;I
8/10/2023;05:37:21;5421;9226;I
8/10/2023;05:42:44;5628;9250;I
8/10/2023;05:46:04;5449;9287;I
8/11/2023;10:05:44;5618;9191;E
8/11/2023;10:29:02;5509;9412;I
8/11/2023;10:31:35;5366;9412;I
8/11/2023;10:41:37;5426;9344;I
8/11/2023;11:08:30;5557;9171;I
8/11/2023;11:12:17;5617;9363;I
8/11/2023;11:28:18;5490;9412;I
8/11/2023;11:30:43;5609;9241;I
8/11/2023;11:31:47;5609;9225;I
8/11/2023;11:46:37;5432;9414;I
8/11/2023;11:48:48;5383;9334;I
8/11/2023;12:05:15;5628;9242;I
8/11/2023;12:07:18;5243;9255;I
8/11/2023;12:17:24;4819;9254;E
8/11/2023;12:17:31;4819;9254;I
8/11/2023;12:30:54;5098;9411;I
8/11/2023;12:35:08;5465;9364;I
8/11/2023;01:14:24;4983;9296;E
8/11/2023;01:51:08;5456;9189;I
8/11/2023;01:54:50;4566;9301;I
8/11/2023;02:33:12;5453;9191;E
8/11/2023;02:33:22;5453;9278;E
8/11/2023;02:35:33;5390;9207;I
8/11/2023;02:36:46;5468;9207;I
8/11/2023;02:37:14;5445;9411;I
8/11/2023;02:37:20;5445;9236;E
8/11/2023;02:38:47;5465;9366;I
8/11/2023;02:45:39;5012;9354;I
8/11/2023;02:47:48;4503;9212;I
8/11/2023;02:50:56;5525;9176;I
8/11/2023;02:51:05;5410;9207;I
8/11/2023;03:00:09;5055;9319;E
8/11/2023;03:00:39;5055;9224;I
8/11/2023;03:06:39;5246;9415;I
8/11/2023;03:28:52;4688;9355;I
8/11/2023;03:32:42;4808;9385;I
8/11/2023;03:46:20;5194;9207;I
8/11/2023;03:58:56;1008;9407;E
8/11/2023;03:59:04;5630;9407;I
8/11/2023;03:59:09;5526;9270;I
8/11/2023;04:02:20;1008;9287;E
8/11/2023;04:02:31;5630;9287;I
8/11/2023;04:03:08;1008;9249;E
8/11/2023;04:03:18;5630;9249;I
8/11/2023;04:05:59;5029;9412;I
8/11/2023;04:08:59;5029;9415;I
8/11/2023;04:26:03;5462;9404;I
8/11/2023;04:43:01;5298;9318;I
8/11/2023;04:47:57;4939;9355;I
8/11/2023;04:55:14;4704;9319;I
8/11/2023;05:06:23;4881;9172;E
8/11/2023;05:06:40;4881;9319;I
8/11/2023;05:09:00;4920;9319;I
8/11/2023;05:09:07;4920;9172;E
8/11/2023;05:26:12;5248;9405;I
8/11/2023;05:31:02;5248;9405;E
8/11/2023;05:54:41;4920;9319;E
8/11/2023;05:55:37;4920;9318;I
8/11/2023;06:16:50;4706;9234;I
8/11/2023;06:36:17;5386;9199;I
8/13/2023;11:07:00;5044;9235;I
8/13/2023;11:07:07;5044;9374;E
8/8/2023;10:42:44;5294;9382;I
8/8/2023;10:43:00;5340;9217;I
8/8/2023;10:43:17;5340;9175;I
8/8/2023;10:43:27;5052;9345;I
8/8/2023;10:43:55;5340;9208;I
8/8/2023;10:44:51;5068;9183;I
8/8/2023;10:44:54;5161;9165;I
8/8/2023;10:45:08;5068;9382;I
8/8/2023;10:45:12;5161;9300;I
8/8/2023;10:45:24;5068;9389;I
8/8/2023;10:45:36;5161;9272;I
8/8/2023;10:46:10;5161;9266;I
